Sample_Name,sample_type,sample_top,Sample source type,Sample bulk lot ref,SOP Name,Operator name,Measurement date and time,Analysis date and time,Particle name,Particle refractive index,Particle absorption index,Dispersant name,Dispersant refractive index,Accessory name,Analysis model ,Start result channel size,Last result channel size,Result emulation,Obscuration,Residual,Concentration,Span,Result transform type,"D [4, 3] - Volume weighted mean",Uniformity,Specific surface area,"D [3, 2] - Surface weighted mean ",d (0.1),d (0.5),d (0.9),0.01,0.011482,0.013183,0.015136,0.017378,0.019953,0.022909,0.026303,0.0302,0.034674,0.039811,0.045709,0.052481,0.060256,0.069183,0.079433,0.091201,0.104713,0.120226,0.138038,0.158489,0.18197,0.20893,0.239883,0.275423,0.316228,0.363078,0.416869,0.47863,0.549541,0.630957,0.724436,0.831764,0.954993,1.096478,1.258925,1.44544,1.659587,1.905461,2.187762,2.511886,2.884031,3.311311,3.801894,4.365158,5.011872,5.754399,6.606934,7.585776,8.709636,10,11.481536,13.182567,15.135612,17.378008,19.952623,22.908677,26.30268,30.199517,34.673685,39.810717,45.708819,52.480746,60.255959,69.183097,79.432823,91.201084,104.712855,120.226443,138.038426,158.489319,181.970086,208.929613,239.883292,275.42287,316.227766,363.078055,416.869383,478.630092,549.540874,630.957344,724.43596,831.763771,954.992586,1096.478196,1258.925412,1445.439771,1659.586907,1905.460718,2187.761624,2511.886432,2884.031503,3311.311215,3801.893963,4365.158322,5011.872336,5754.399373,6606.93448,7585.77575,8709.6359,10000
Kos12,,12,,Kos12,DanHarris09,toms,"Wednesday, 26 June 2013 10:49:54 AM","Wednesday, 26 June 2013 10:49:56 AM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.98,0.266,0.0619,5.382,Volume,195.548,1.62,0.147,40.733,29.843,89.503,511.578,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045589,0.075301,0.084374,0.078033,0.073692,0.034182,0,0,0,0,0.072029,0.111877,0.153354,0.20693,0.264309,0.324504,0.381263,0.429655,0.462396,0.475842,0.469013,0.447085,0.423954,0.42211,0.472627,0.613693,0.879018,1.301415,1.886143,2.624824,3.468673,4.34997,5.178049,5.85772,6.312528,6.489737,6.381413,6.021093,5.466603,4.81203,4.125485,3.493794,2.942782,2.507677,2.17382,1.93496,1.763422,1.641061,1.547741,1.471974,1.405006,1.342438,1.2795,1.20869,1.118828,0.995732,0.82989,0.624391,0.356807,0.084975,0,0,0,0,0,0,0,0,0,0,0
Kos12,,12,,Kos12,DanHarris09,toms,"Wednesday, 26 June 2013 10:50:31 AM","Wednesday, 26 June 2013 10:50:32 AM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.92,0.227,0.0581,4.524,Volume,166.488,1.37,0.155,38.764,28.929,86.044,418.197,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047796,0.078819,0.088268,0.081583,0.077349,0.035784,0,0,0.001678,0.056308,0.081664,0.116668,0.163311,0.217729,0.277751,0.339845,0.398424,0.44818,0.481771,0.495509,0.488487,0.466121,0.442761,0.44158,0.494515,0.640838,0.915185,1.351388,1.954978,2.717592,3.589252,4.50036,5.357293,6.061131,6.531485,6.711652,6.590704,6.201183,5.601809,4.892303,4.147309,3.465082,2.880173,2.436421,2.121517,1.924835,1.808613,1.737626,1.674814,1.593369,1.475954,1.318941,1.128543,0.919075,0.709348,0.515104,0.349664,0.222071,0.104666,0.027819,0,0,0,0,0,0,0,0,0,0,0
Kos12 - Average,Average,12,,Kos12,DanHarris09,toms,"Wednesday, 26 June 2013 10:49:18 AM","Wednesday, 26 June 2013 10:49:19 AM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,9.94,0.252,0.0614,5.562,Volume,196.989,1.64,0.148,40.554,29.766,89.435,527.195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04563,0.075395,0.084496,0.078145,0.07387,0.034221,0,0,0.000149,0.018455,0.074772,0.111708,0.154349,0.207472,0.264959,0.324983,0.381602,0.429831,0.46247,0.475919,0.469242,0.447642,0.424991,0.423731,0.474822,0.616338,0.881854,1.30411,1.888366,2.626343,3.469446,4.350158,5.177928,5.857444,6.31177,6.4873,6.374917,6.007149,5.4412,4.772042,4.069471,3.423967,2.864807,2.430766,2.108982,1.892515,1.751418,1.662469,1.60087,1.549931,1.497248,1.435772,1.36025,1.265642,1.146651,0.9967,0.813335,0.60215,0.340969,0.080867,0,0,0,0,0,0,0,0,0,0,0
Kos17,,17,,Kos17,DanHarris09,toms,"Wednesday, 26 June 2013 11:04:03 AM","Wednesday, 26 June 2013 11:04:04 AM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.32,0.252,0.0523,5.66,Volume,203.243,1.63,0.145,41.515,30.307,93.184,557.767,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046986,0.076772,0.08561,0.078979,0.07488,0.034848,0,0,0,0,0.070717,0.108275,0.14681,0.197013,0.250969,0.308084,0.362674,0.410401,0.444556,0.461821,0.460958,0.446518,0.430654,0.433747,0.483935,0.616443,0.86274,1.254264,1.797742,2.488098,3.28321,4.123373,4.926618,5.604839,6.085078,6.312704,6.273309,5.988023,5.502714,4.898314,4.23666,3.602996,3.02892,2.561384,2.198541,1.947453,1.788224,1.703529,1.667408,1.654852,1.640768,1.603326,1.526089,1.401169,1.231114,1.024932,0.798242,0.566651,0.3121,0.072969,0,0,0,0,0,0,0,0,0,0,0
Kos17,,17,,Kos17,DanHarris09,toms,"Wednesday, 26 June 2013 11:04:40 AM","Wednesday, 26 June 2013 11:04:41 AM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.35,0.276,0.0562,7.284,Volume,253.623,1.96,0.135,44.428,31.708,101.669,772.281,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04334,0.070729,0.078824,0.072684,0.06895,0.032111,0,0,0,0,0.067167,0.102782,0.13914,0.18634,0.23684,0.290056,0.340615,0.38443,0.415265,0.430072,0.427862,0.413047,0.397231,0.399615,0.446595,0.571012,0.801979,1.168377,1.675827,2.318915,3.057845,3.836824,4.579899,5.206039,5.648744,5.858755,5.823904,5.564417,5.122918,4.573685,3.973433,3.399941,2.882295,2.463597,2.143835,1.932191,1.815812,1.784222,1.819149,1.897592,1.992059,2.070264,2.101202,2.059199,1.929351,1.707512,1.403605,1.041557,0.590281,0.140067,0,0,0,0,0,0,0,0,0,0,0
Kos17,,17,,Kos17,DanHarris09,toms,"Wednesday, 26 June 2013 11:05:16 AM","Wednesday, 26 June 2013 11:05:18 AM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.36,0.246,0.0522,5.152,Volume,193.291,1.52,0.145,41.258,30.28,93.027,509.514,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047348,0.077141,0.085909,0.079194,0.075194,0.035045,0,0,0,0,0.07308,0.111601,0.150832,0.201798,0.256305,0.31375,0.368331,0.415644,0.448941,0.464892,0.462354,0.445969,0.428148,0.429466,0.478367,0.610262,0.856751,1.249245,1.794274,2.486481,3.283442,4.125344,4.930399,5.611001,6.094861,6.327765,6.295295,6.017821,5.54046,4.943437,4.289047,3.663451,3.099999,2.646287,2.300347,2.06593,1.918206,1.83312,1.778657,1.726996,1.655017,1.549592,1.406669,1.231292,1.035173,0.829825,0.627334,0.435464,0.236537,0.054908,0,0,0,0,0,0,0,0,0,0,0
Kos17 - Average,Average,17,,Kos17,DanHarris09,toms,"Wednesday, 26 June 2013 11:04:03 AM","Wednesday, 26 June 2013 11:04:04 AM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,8.34,0.258,0.0536,6.099,Volume,216.719,1.72,0.142,42.353,30.749,95.7,614.439,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045891,0.074881,0.083448,0.076952,0.073008,0.034001,0,0,0,0,0.070321,0.107553,0.145594,0.19505,0.248038,0.303963,0.357206,0.403491,0.436254,0.452262,0.450391,0.435178,0.418678,0.420943,0.469632,0.599239,0.84049,1.223962,1.755948,2.431165,3.208166,4.028514,4.812305,5.473959,5.942894,6.166408,6.130836,5.856754,5.388698,4.805145,4.16638,3.555463,3.003738,2.557089,2.214241,1.981858,1.840747,1.773624,1.755071,1.759813,1.762615,1.741061,1.677987,1.563887,1.398546,1.187423,0.943061,0.681224,0.379639,0.089315,0,0,0,0,0,0,0,0,0,0,0
Kos7_B,,7,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:28:28 PM","Wednesday, 26 June 2013 12:28:29 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,5.79,0.272,0.038,3.045,Volume,130.913,0.964,0.141,42.478,32.827,83.942,288.419,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05858,0.094024,0.103927,0.095242,0.089455,0.0411,0,0,0,0,0,0.0569,0.096192,0.124517,0.161187,0.19656,0.228763,0.252779,0.263819,0.259721,0.242346,0.219399,0.207769,0.233304,0.32902,0.535967,0.886951,1.414586,2.118634,2.985279,3.955952,4.953404,5.877038,6.623651,7.112525,7.290004,7.150956,6.734938,6.106031,5.367851,4.594112,3.879948,3.251918,2.747443,2.346656,2.039959,1.792012,1.580377,1.379594,1.177814,0.968355,0.749751,0.539995,0.323765,0.159933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kos7_B,,7,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:29:05 PM","Wednesday, 26 June 2013 12:29:06 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,5.74,0.263,0.0381,3.18,Volume,134.253,0.985,0.139,43.079,33.017,85.082,303.544,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573,0.092006,0.101707,0.093196,0.087491,0.040181,0,0,0,0,0,0.05658,0.095604,0.123578,0.159663,0.194252,0.225496,0.248434,0.25842,0.253421,0.235471,0.212378,0.201041,0.227152,0.323336,0.530027,0.879217,1.402585,2.099168,2.954686,3.910886,4.891481,5.797632,6.528405,7.005354,7.177001,7.03967,6.633538,6.022534,5.308557,4.563918,3.880897,3.285385,2.812699,2.442579,2.162402,1.934153,1.731247,1.525192,1.303265,1.061642,0.805257,0.561467,0.318595,0.14385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kos7_B,,7,,Kos,DanHarris09,toms,"Wednesday, 26 June 2013 12:29:42 PM","Wednesday, 26 June 2013 12:29:43 PM",Silica 0.01,1.544,0.01,Water,1.33,Hydro 2000G (A),General purpose,0.02,2000,Off,5.68,0.276,0.0379,3.251,Volume,134.739,0.987,0.139,43.231,33.103,85.339,310.582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057174,0.091778,0.101452,0.092982,0.08732,0.04011,0,0,0,0,0,0.055864,0.094813,0.123169,0.159691,0.194805,0.226487,0.249605,0.25929,0.253329,0.233704,0.208231,0.194138,0.217525,0.311747,0.517945,0.868769,1.39621,2.098902,2.961404,3.923298,4.905543,5.806468,6.523189,6.97706,7.11929,6.951051,6.519988,5.896965,5.189661,4.472782,3.835474,3.298269,2.885237,2.5675,2.322134,2.10579,1.889846,1.649065,1.378915,1.085554,0.783071,0.506748,0.242635,0.068023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
